body,title,url 
"
A partir del sábado serán 30 las personas que podrán disfrutar del ""Guernica"" en el Museo Reina Sofía, y no las 90 que habitualmente pisaban esta sala, un descenso que hará que la calidad de la experiencia aumente en esta pinacoteca que afronta su reapertura con ""gran optimismo"" pero también con ""preocupación"".
Así lo ha expresado su director, Manuel Borja-Villel, durante una visita a un desconocido museo, porque si de por sí este antiguo hospital convertía en un suave eco las voces de sus visitantes, a falta de dos días para su reapertura el silencio es el que reina en la casa del ""Guernica"".
""Las visitas van a ganar, obviamente, en calidad. Los tres momentos de acumulación eran por los grupos escolares, que ahora no va a haber, por los turistas, que ahora tampoco; y las franjas gratuitas. Por eso este mes va a ser de prueba para ver cómo vamos a acomodar estos grupos sin que se produzca una aglomeración"", ha informado Borja-Villel.
Según el director del museo, al ""gran positivismo"" con el que afrontan esta reapertura se le suma la ""preocupación"", porque la situación ""es muy complicada y va a ser muy complicada"".
Una preocupación que tiene ""dos vertientes"", una de cara al medio-largo plazo porque, según sus palabras, ahora se tiene que ""reconsiderar"" cómo estábamos viviendo una ""cierta cultura demasiado extractiva donde no se cuidaba a los creadores"".
Pero hay otra preocupación a corto plazo que es la de ""¿cómo sobrevives?"". ""Todo el mundo -cuenta Borja-Villel- estamos pensando en cómo se puede hacer cultura de otro modo, pero en el corto plazo hay que sobrevivir. El pensar el futuro es el objetivo, y el inmediato es ver cómo van a empezar los ingresos propios que se frenaron"".
También lee: Tímida reapertura del Coliseo de Roma tras Covid-19 
""La fuente de ingresos más importante del museo, aparte de tickets y turistas, son tiendas y alquileres, y estamos viendo cómo lo podemos dinamizar"", ha adelantado.
En esta nueva etapa, tras su cierre hace tres meses debido al coronavirus, el Museo Reina Sofía ha bajado el precio de su entrada de los 10 a los 5 euros (4 si se compra de manera anticipada), y el sábado y el domingo por la mañana la entrada será gratuita. Además de cerrar por descanso el martes, también lo hará el domingo por la tarde.
Pero los visitantes también se encontrarán con una nueva realidad, la de un circuito que fijará la dirección en la que se pueda ver (con un acceso para entrar y otro para salir), y la de un aforo máximo en cada sala, que será diferente depende de su tamaño (un 30 % de su capacidad).
También lee: Falleció el artista Christo de causas naturales
En concreto, según el director de la pinacoteca estatal (con un presupuesto de 26 millones de euros/29 millones de dólares), en este recorrido los visitantes podrán visitar casi todas las salas del edificio Sabatini y se han incluido dos cuadros de Picasso, hasta ahora nunca expuestos, para intentar que este recorrido ""tenga un sentido"".
Dos lienzos que se suman a los espacios dedicados al Cubismo, Surrealismo, Oscar Domínguez, Buñuel, Miró, Julio González o a los que acogen la obra de Richard Serra y Juan Muñoz. También estarán abiertas las terrazas de Nouvel, donde en estos momentos se muestran trabajos de Cristina Iglesias, Calder o Miralda.
Por su parte, en el Retiro, en el Palacio de Velázquez, también quedará abierta la exposición temporal dedicada a Mario Mertz. Todavía tendrán que pasar algunos días para que el público pueda entrar en La Biblioteca y Centro de Documentación del Museo.
El museo también mantiene su jardín donde se puede ver la obra de Alejandra Riera, ""una artista que está trabajando con la idea de los cuidados, eso que se ha puesto tan de moda"".
También lee: Museos del mundo, cerrados y con futuro incierto por Covid-19
Eso sí, si el visitante se cansa en este recorrido, que sepa que con las nuevas normas de distanciamiento, solo se podrán sentar dos personas en los bancos dispuestos en los pasillos que rodean al patio del que fuera el Hospital General de Madrid. Un lugar donde con la reducción del aforo a un tercio únicamente se permitirá la entrada a un máximo de 938 personas. Un número que para controlarlo ha sido necesario implantar un sistema automático que permitirá conocer en tiempo real las personas que hay dentro del edificio.
Entre los cambios que notarán también está el hecho de que se han eliminado las taquillas y las cafeterías no estarán abiertas hasta el 8 o 10 de junio, fecha que no han podido concretar. En los ascensores se podrá subir un máximo también de dos personas, y en los baños se tendrá que entrar de uno en uno para asegurar la limpieza.
Medidas de higiene que han obligado además a eliminar el uso del papel, y por el momento no están disponibles las audioguías, por lo que el visitante podrá acceder a la información a través de la web y a través de la descarga en los dispositivos móviles de ""todo aquello que antes encontraba en los folletos"".
Para mayor comodidad, todas las salas contarán con un lector Código QR para agilizar el proceso de consecución de la información y, cómo no, el museo también ha repartido por todo su espacio dispensadores de geles hidroalcohólicos, porque ahora no solo está prohibido tocar las obras de arte, sino también nuestras caras.
fjb
","Con oferta y dos Picassos nuevos, el Reina Sofía le pone ""buena cara"" a su reapertura",http://www.eluniversal.com.mx/cultura/artes-visuales/el-reina-sofia-expondra-dos-picassos-ineditos-en-su-reapertura
"
George Clooney ha incendiado las redes sociales tras publicar un artículo en el diario Daily Beast en el que asegura que el racismo es ""la pandemia de Estados Unidos"" y anima a sus compatriotas a ejercer su derecho de voto para cambiar esta situación.
Un problema que ""nos infecta a todos"" y para el que ""tras 400 años de lucha todavía hay que encontrar una vacuna"", destaca el actor en un texto con el que entra de lleno en el debate sobre el racismo en Estados Unidos, escenario de numerosas protestas y manifestaciones en la mayoría de sus estados tras el asesinato del afroamericano George Floyd a manos de un policía en Mineápolis (EE.UU.) el pasado 25 de mayo.
Las palabras de Clooney, que no solo reflexiona sobre la situación racial actual sino que recuerda hechos similares que se han producido en la historia de Estados Unidos, se han hecho virales en Twitter, donde se ha convertido en una de las tendencias del día.
""¿Estamos en 1992 y acabamos de escuchar a un jurado decirnos que los policías blancos que vimos cientos de veces golpeando a Rodney King no eran culpables de sus crímenes obvios?"", se pregunta el actor.
""¿O es 2014 cuando Eric Garner fue ejecutado por vender cigarrillos por un policía blanco que lo estranguló mientras lo veíamos?"", insiste Clooney antes de escribir: ""Las palabras 'no puedo respirar' quedarán grabadas para siempre en nuestras mentes"".
El ganador de dos Oscar y protagonista de películas como ""Ocean’s Eleven"" (2001) o ""Gravity"" (2013) apunta también que no sabe cuándo acabarán estas protestas, aunque espera que en ellas nadie más ""sea asesinado"".
""La ira y la frustración que vemos una vez más en nuestras calles es solo un recordatorio de lo poco que hemos crecido como país desde nuestro pecado original de la esclavitud"", asegura.
Y añade: ""El hecho de que ya no estemos comprando y vendiendo otros seres humanos no es una insignia de honor. Necesitamos un cambio sistemático en nuestra aplicación de la ley y en nuestro sistema de justicia penal. Necesitamos políticos y políticas que reflejen la equidad básica para todos sus ciudadanos por igual"".
Según Clooney, el racismo sigue siendo un problema en Estados Unidos, agravado en esta ocasión por la reacción del presidente Donald Trump, que la semana pasada dijo que ""cuando comienza el saqueo, comienzan los disparos"", y ayer amenazaba con desplegar el ejército para ""sofocar"" las protestas.
Por ello, el actor anima a los estadounidenses a cambiar esta situación el próximo 3 de noviembre cuando se celebren las elecciones a la presidencia.
""No necesitamos líderes que aviven el odio y la violencia como si la idea de disparar a los saqueadores pudiera ser algo menos que un mensaje controvertido- reivindicó-. Solo hay una forma en este país de lograr un cambio duradero: votar"", concluye.

rad
","George Clooney: ""El racismo es la pandemia de EU""",http://www.eluniversal.com.mx/espectaculos/farandula/george-clooney-el-racismo-es-la-pandemia-de-eu
"
""The Ickabog"", el nuevo libro para niños que la escritora británica JK Rowling ha publicado gratuitamente a través de internet, se encuentra disponible desde este miércoles, además de en inglés; en francés, italiano, alemán, español y portugués.
Así lo ha indicado la oficina de la escritora y creadora de la saga de Hary Potter, que ha publicado hoy la serie gratuita en internet de este cuento de hadas, que será traducido próximamente al ruso y al chino.
 Rowling escribió ""The Ickabog"" hace más de 10 años como un cuento antes de dormir para sus hijos pequeños, y decidió compartirlo con el público para ayudar a entretener a los niños, padres y cuidadores confinados en casa durante el encierro por la pandemia de coronavirus.
Los cinco primeros capítulos traducidos se han comenzado a publicar este martes en la web theickabog.com, con entregas diarias hasta el viernes 17 de julio.
También lee: J.K. Rowling revela el origen de Severus Snape
Escrito para ser leído en voz alta, ""The Ickabog"" es un cuento de hadas, ambientado en una tierra imaginaria, una historia completa sin relación con otros trabajos de la autora. Destinado a niños de entre 7 y 9 años, toda la familia puede disfrutar de ella, asegura el comunicado.
Tras publicarse en internet de forma gratuita, ""The Ickabog"" será llevado a libro impreso y en formato digital en noviembre en francés, italiano, alemán, español, portugués de Brasil e inglés.
Los beneficios que saquen de las ventas serán destinados por J.K. Rowling a proyectos que ayuden a grupos particularmente afectados por la pandemia.
La escritora quiere que los niños se involucren a medida que se desarrolla la historia, y por eso está invitando a artistas jóvenes en ciernes a participar en la ilustración de su historia.
Para ello, ha animado a los padres y a tutores que envíen las ilustraciones de sus hijos a un concurso internacional de ilustración al efecto, que se lanza en Francia, Italia, Alemania, España y los países de América Latina hispanohablantes y Brasil, que se unen al Reino Unido, Irlanda, Australia, Nueva Zelanda, India, Estados Unidos y Canadá.
También lee: J.K. Rowling publica libro infantil gratis en línea
Se quiere poner en marcha así una colaboración internacional entre la escritora y los jóvenes artistas de todo el mundo.
J.K. Rowling no será parte del proceso de evaluación pero sugerirá escenas y personajes para dibujar diariamente durante la publicación de la serie, que deberán aparecer en redes sociales con el hashtag #TheIckabog .
Los libros en papel y en formato digital serán publicados en español por Salamandra; por Gallimard Jeunesse en Francia; en Italia, por Adriano Salani Editore; en Alemania por Carlsen Verlag, y en Brasil por Editora Rocco, mientras que saldrá en audiolibro en noviembre. 
nrv
",El cuento gratis de J.K. Rowling ya está en español,http://www.eluniversal.com.mx/cultura/el-cuento-gratis-de-jk-rowling-ya-esta-en-espanol
"
La titular del SAT, Raquel Buenrostro, asegura que los pagos millonarios que han obtenido de grandes empresas no son producto del terror ni del terrorismo fiscal, sino de una labor de “convencimiento” que ella misma ha hecho con los presidentes del Consejo de Administración: “A la pregunta de si ¿es terrorismo fiscal? No es terrorismo fiscal, porque el empresario cumplido no se puede sentir amenazado y el que se sienta amenazado es algo que trae en su conciencia”, dijo ayer la jefa de la política fiscal de este gobierno que en menos de un mes ha logrado recuperar más de 17 mmdp en pagos de adeudos de grandes contribuyentes.
 En una comparecencia virtual con la Comisión de Hacienda de la Cámara de Diputados, la “dama de hierro” que maneja el fisco nacional sostuvo que a los empresarios se les explica cuáles son los conceptos por los que tienen adeudos, por qué deben pagarlos y las consecuencias de no hacerlo, a la par de que se les deja claro que ya no operan los mismos mecanismos de “favores” o “condonaciones” que les daban en el pasado. “Las anécdotas las ha comentado el Presidente, dicen ‘yo no voy a pagar, porque nunca he pagado, es que me tiene que condonar, es que a mí siempre me condonaban cada tres años, es que nos vamos a ir a un procedimiento, que se va a llevar 30 años y a ver quién se cansa primero’ y siempre son puras amenazas, pura falta de respeto”, comentó Buenrostro.
 Reveló a los diputados su estrategia para lograr pagos de adeudos millonarios como los de Walmart y Femsa, de mas de 8 mmdp cada uno: ya no negocia con abogados o directores de las empresas, sino que recibe directamente en su despacho a los dueños o accionistas principales: “Cuando se le explica al presidente del Consejo de Administración, no al director general, al presidente del Consejo de Administración, porque es el que representa las acciones o el que tiene las acciones mayoritarias, cuando se sientan aquí y escuchan lo que nosotros tenemos y lo que les estamos planteando, es en automático: ‘tienes razón, voy a pagar’”, contó la jefa del SAT y ejemplificó que han tenido negociaciones de 8 meses con despachos de abogados, y con un presidente de Consejo de Administración 40 minutos bastaron para que aceptara pagar.
Los que se sienten presionados o hablan de “terrorismo”, precisó Raquel Buenrostro, son “los incumplidos” y aún así, no son todos. “Son los que terminan diciendo que no se les escucha… Unos son los abogados que dan las asesorías fiscales y que cobran muchísimo dinero para pagar el mínimo de impuestos. En realidad lo que proponen esos abogados a las empresas son defraudaciones fiscales y hay despachos que viven de sugerir a sus clientes los esquemas de defraudación. Eso también ya se tiene identificado cuáles son los despachos”, remarcó la funcionaria.
Así que doña Raquel, la de la “mano dura” en el SAT, no se asume como “terrorista” y más bien se dice “convincente” con los empresarios, sobre todo con los grandes que están haciendo lo que no hicieron por varios sexenios, protegidos y consentidos desde el mismo sistema donde les condonaban o les “arreglaban” sus adeudos. La estrategia de “convencer” y cazar a los grandes deudores seguirá dando frutos y muy pronto se anunciará otro par de corporativos importantes que, como en el chachachá cubano, tomarán chocolate y pagarán lo que deben.
Y una vez que terminen con la lista de los 15 grandes deudores, en el SAT y la UIF, nos dicen, están armando un nuevo expediente que, si se decide hacer público va a ser explosivo: gobernadores que han utilizado empresas fantasma y “factureras” para justificar gasto y erogaciones del presupuesto federal. Tienen ubicados varios casos de gobiernos estatales en donde se contratan los servicios de estas empresas ilegales y que se dedican a la defraudación fiscal, los más avanzados, nos dicen Michoacán y Tamaulipas. ¿Será que en momentos donde la relación entre la Federación y los estados está tan tensa por la pandemia del coronavirus se animarán a sacar ese expediente a los gobernadores?  

NOTAS INDISCRETAS…
La llegada de Jaime Cárdenas Gracia al Instituto para Devolverle al Pueblo lo Robado tuvo que ver con una decisión personal del presidente que incorpora a quien ha sido su abogado en las últimas campañas y también un cercano colaborador. Con la promoción de Ricardo Rodríguez que será propuesto al Senado como Procurador de la Defensa del Contribuyente, Cárdenas será ahora el encargado de administrar y subastar los bienes e inmuebles decomisados al crimen organizado y a los casos de corrupción en una de las posiciones a las que más proyección le ha dado el presidente. La trayectoria del académico del Instituto de Investigaciones Jurídicas de la UNAM y exconsejero del IFE encaja bien con la labor de dar credibilidad y transparencia al manejo de los recursos millonarios que se obtienen a través de las subastas y ventas del antiguo SAE… Sobre los adeudos al fisco del dueño de Grupo Caliente nos comentan que sí debe aún más de 2 mil millones de pesos al SAT pero que Jorge Hank ha decidido no reconocer ya ese adeudo y parece que se irá a un juicio con la Secretaría de Hacienda, sólo que si lo hace, nos comentan en la dependencia, si deuda podría duplicarse, además de que el gobierno le echaría todo su aparato legal para obligarlo a pagar. “Aquí no habrá siembra de armas en su casa, como le hicieron otros gobiernos, pero sí se procederá conforme a la ley”, dijo un funcionario fiscal, como para que Hank Ronh le mida a su decisión…Agitamos los dados. Tocó Escalera.
 

[email protected]
","No es terrorismo, los convencemos: Buenrostro",https://www.eluniversal.com.mx/opinion/salvador-garcia-soto/no-es-terrorismo-los-convencemos-buenrostro
"

Los funcionarios de alto rango del Instituto Nacional de Estadística y Geografía (Inegi) y de la Comisión Federal de Competencia Económica (Cofece) podrán ganar, por ahora, más que el Presidente de la República.

Así lo resolvió la Primera Sala de la Suprema Corte de Justicia de la Nación que, por mayoría de votos, avaló la suspensión del Presupuesto de Egresos de la Federación 2020 a favor del Inegi y la Cofece, que impugnaron el tope salarial previsto en dicho documento con base en el sueldo del Titular del Ejecutivo federal. Ambos también impugnaron el Presupuesto 2019.

 
",En Inegi y Cofece ganarán más que AMLO,http://www.eluniversal.com.mx/nacion/en-inegi-y-cofece-ganaran-mas-que-amlo
"
Científicos en todo el mundo estudian el proceso de infección que sufre una persona al entrar en contacto con el SARS-CoV-2, para así, entender el origen de la enfermedad y la manera en que esta opera, esto para el desarrollo efectivo de pruebas, diagnóstico y tratamientos.
Un articulo publicado por “SINC” explica que la infección por Covid-19 se lleva a cabo cuando la proteína ubicaba en la superficie del coronavirus, “Spike” o también conocida como “S”, interactúa con la enzima “ACE2”, la cual se encuentra en la parte externa de las células de una persona y que es “el receptor utilizado por el virus para entrar a la célula”.
La “ACE2” es necesaria el buen funcionamiento de la presión sanguínea, localizada en los pulmones, el corazón, los riñones y los intestinos, y que se presenta en mayores cantidades en quienes padecen hipertensión arterial y tienen el hábito de fumar, “lo cual podría ser un factor de riesgo para contraer la infección”, explicó Liliana Quintanar, del Departamento de Química del Centro de Investigación y de Estudios Avanzados (Cinvestav).
También lee: Científicos mexicanos estudian la estructura del coronavirus
La química farmacéutica agregó que para una actividad óptima, la proteína “ACE2” requiere de zinc, que es un regenerador de tejidos celulares. Ambos, tanto la proteína como el mineral, están unidos por tres clases de aminoácidos y una molécula de agua, información que obtuvo a partir del análisis de la estructura de la proteína cristalizada.
Sin embargo, la revista “Science” sugiere que el sitio de unión a zinc cambia su estado natural cuando la “ACE2” interactúa con la proteína S del virus. Es por ello que, un grupo de investigadores del Cinvestav, interesados en conocer cómo se efectúa esta transformación, se han propuesto estudiar la situación del zinc dentro de la “ACE2”.
Liliana Quintanar, junto con los investigadores Nils Schuth y Édgar Morales, integrantes del mismo instituto, participarán en el proyecto que es parte de la “Convocatoria para acceso a tiempo de luz Sincrotrón para combatir el Covid-19”, emitida por el gobierno del estado de Hidalgo en colaboración con el Instituto Paul Scherrer, ubicado en Suiza.
También lee: Expertos trabajan en nueva prueba para detectar el Covid-19 de forma rápida y económica
Los experimentos de esta investigación consistirán en enviar al Sincrotrón Suizo (Swiss Light Source) dos muestras de proteínas purificadas, una de la “ACE2” y otra en la cual se haya unido a esta misma enzima con al segmento RBD de la proteína viral del coronavirus.
Este experimento no implica ninguna clase de riesgo, pues las muestras, tanto la infectada como la que no lo está, se colocarían en un tubo de ensayo, posteriormente, se utilizaría una espectroscopia de absorción de rayos X para evaluar si se logra evitar la interacción entre la proteína viral y el receptor ACE2 (y por ende, los cambios en el sitio de zinc), lo que equivaldría a impedir la infección.
nrv
",El zinc sería clave para tratamiento de Covid-19,http://www.eluniversal.com.mx/ciencia-y-salud/el-zinc-seria-clave-para-un-tratamiento-contra-el-covid-19
"
Cuando el periodista Brian Krebs publicó en uno de los portales más leídos del mundo, The Daily Mail, su investigación sobre la mafia rumana que se dedica a la clonación de tarjetas en la Riviera Maya, el presunto líder del grupo criminal, Florian Tudor, conocido como El Tiburón, intercambió una serie de mensajes con uno de sus operadores más cercanos, Constantin Sorinel Marcu:
“El Tiburón: Mira esto (…) Mira el video y todo lo demás… Hay dos episodios. Hicieron una telenovela.
Marcu: Lo veo. Esto es malo.
El Tiburón: Nos destruyeron. Ya está. Chinga su madre. Cierra todo (…) Diles que los voy a matar.
Marcu: Ok. Yo puedo matarlos, en cualquier momento, a cualquier hora.
El Tiburón: Están revisando todos los cajeros. Incluso en los bancos. Hallaron más de veinte.
Marcu: Qué?!? Los descubrieron. Ya??”.
Tudor y Marcu rompieron poco después por desacuerdos en el reparto de ganancias. Este último, fugitivo de la justicia rumana, saboteó varios de los cajeros automáticos que la banda había instalado en Playa del Carmen, Tulum y Cancún, y que contaban con un software ilegal que permitía robar la información de las tarjetas bancarias de turistas de todo el mundo: un negocio que dejaba al grupo alrededor de dos millones de dólares al mes.
“Te salvé de la tumba y te alimenté”, le reprochó El Tiburón a Marcu después del sabotaje. “Te saqué de la mierda porque todos se burlaban de ti. Limpié la playa para ti”, contestó Marcu.
Marcu sobrevivió a un atentado y fue asesinado en Cancún meses más tarde, en circunstancias sospechosas y contradictorias, que aún se mantienen a oscuras.
Los mensajes se hallan en poder de fiscales rumanos que, con la información de un testigo protegido, siguen el rastro de Tudor y su grupo: fueron obtenidos por periodistas de OCCRP, Rise Project, Quinto Elemento Lab y Mexicanos Contra la Corrupción y la Impunidad, durante un extraordinario trabajo de investigación que hoy publica EL UNIVERSAL, y que demandó la revisión de 15 mil páginas de documentos, el rastreo de papeles y títulos de propiedad diseminados en cuatro continentes, solicitudes de información y entrevistas con docenas de fuentes.
No pocas veces, la investigación puso en riesgo a los periodistas que tomaron parte en esta.
Hace unas semanas relaté en este espacio que Tudor es el principal accionista de una compañía que instala y administra, en la zona de Cancún, cajeros automáticos. Su nombre: Instacash (o Top Life Servicios).
Hoy, entre otras escandalosas revelaciones, la investigación del equipo de periodistas de OCCRP, Rise Project, Quinto Elemento Lab y Mexicanos Contra la Corrupción y la Impunidad señala que esta empresa fue registrada por uno de los socios del rumano, Adrian Tiugan —condenado en Italia a dos años y medio de prisión—, mediante la presentación de un pasaporte falso —a nombre de otro personaje sentenciado en Rumania: Paul Daniel Ionete.
La siguiente revelación es que, a través de esta empresa pantalla, los rumanos firmaron un contrato con el banco mexicano Multiva, a fin de colocar cajeros en lugares en los que esta institución carecía de presencia. El grupo de Tudor adquirió cajeros  de fabricación china a los que instaló dispositivos ilegales que entregaban vía Bluetooth los datos de las tarjetas de los clientes. Para dotarse de respetabilidad, dichos cajeros contaban con el logo de Multiva.
El grupo instaló al menos un centenar de máquinas en la Riviera Maya. Miles de tarjetas fueron clonadas entre 2014 y 2019. De acuerdo con los autores de la investigación, Multiva “no paró la trama” a pesar de que se presentaron numerosas señales de que algo extraño estaba sucediendo.
Aunque la empresa operaba en completa irregularidad, tampoco hubo intervención alguna de autoridades locales.
El dinero, se lee en la investigación, era retirado en diversas partes del mundo. “Así, a las víctimas les costaba hacer la conexión con sus vacaciones en México. Y aún más difícil vincular lo ocurrido con un cajero en particular”. Para no despertar sospechas, la mafia solo retiraba 200 dólares de cada tarjeta clonada. Aún así, sus ganancias fueron del orden de 240 millones de pesos cada año.
Tudor denunció ante la Fiscalía Anticorrupción, por robo, extorsión y violación a los derechos humanos, a autoridades que tomaron parte en una serie de cateos efectuados en sus propiedades. Miembros de la FGR que tomaron parte en la investigación, fueron removidos de sus cargos. La investigación señala que en México ninguno de los rumanos ha sido acusado.
El trabajo presentado por los periodistas resulta sumamente inquietante: por todas partes arroja misterios, puntos oscuros, zonas de ocultamiento en las que se huelen los males de México: el crimen, la impunidad, la ausencia de la ley y la corrupción.
Hace unas semanas, por denuncias presentadas ante la Función Pública, se supo que un jefe de unidad de la Fiscalía Anticorrupción, Camilo Constantino Rivera, era hermano, nada más y nada menos, que del abogado que representa al grupo de Florian Tudor, Jesús Constantino Rivera.
Hace unas semanas, también, un rumano fue detenido y misteriosamente liberado en Ensenada, Baja California: un estado en el que la mafia rumana ha sido detectada varias veces.
La investigación que publica hoy EL UNIVERSAL parece arrancada de las páginas de una novela. Es, sin embargo, otro asomo a la terrible, increíble realidad.
 
",La mafia encontró el paraíso,https://www.eluniversal.com.mx/opinion/hector-de-mauleon/la-mafia-encontro-el-paraiso
"Una víctima más de la vanidad, y de los fraudulentos personajes que se hacen pasar como especialistas de belleza, es la modelo y presentadora colombiana Jessica Cediel, quien confesó, tiene miedo a que le hagan una amputación de glúteos, pues no le logran erradicar los biopolímeros, que le implantaron en su cuerpo.
Jessica, originaria de Colombia, es la belleza que aparece en el video del bachatero Romeo Santos, que lleva por título ‘Imitadora’. Ella, en meses pasados, publicó una serie de historias en su cuenta de Instagram, en la que contó que no estaba pasando por buenos días, pero se recuperaba poco a poco.
Y es que a finales de 2019, Cediel se sometió a la cuarta cirugía de extracción de biopolímeros en su trasero  y, mientras se iba alejando de las redes sociales por su delicado estado de salud, al tiempo iba grabando cada momento difícil para convertirlo luego en un ‘documental casero’ con el fin de crear conciencia en sus seguidoras para que no comentan el mismo error.
Así, Jessica fue invitada a la emisión de Día a Día para conversar un poco sobre su vida, por lo que aprovechó también para contar sobre su estado de salud, pues tal y como lo expresó, en la charla le cortaron “mucho músculo, grasa, un pedazo bien grande de cada nalguita”.
La presentadora contó en el programa que “el mayor regalo” que ha pedido es que ya esté más recuperada, pues aunque es consciente de que todavía le queda de esta sustancia en su cuerpo, no está preparada para someterse a más cirugías o a un procedimiento más grande. 
“Tengo que esperar un año para que todo se termine de reacomodar. Desgraciadamente, es imposible sacar todo ese veneno porque eso está pegado a los músculos y no se puede, a no ser que sea con una amputación total de la zona, algo que sería demasiado fuerte y no estoy preparada para eso”, expresó Jessica a la emisión.
Y aunque todo parece que las noticias no son muy alentadoras, la belleza sudamericana trata de mantenerse firme: “Me siento mejor, emocionalmente, espiritualmente, físicamente, mucho mejor”, dijo y añadió: “han sido días muy difíciles, llenos de aprendizaje, alegría, tristeza”.
Los biopolímeros son sustancias de relleno de dudosa procedencia e ilegales en la mayoría de los países. Estos compuestos son utilizados para el relleno y aumento de diferentes partes del cuerpo, especialmente en glúteos y en el rostro. 
Con excepción de la grasa del propio paciente, la inyección de cualquier sustancia para aumentar el volumen de los glúteos, incluyendo silicona, biopolímeros, aceites o hidrogel, es ilegal en Estados Unidos debido a que implica altos riesgos.

",,https://www.elgrafico.mx/espectaculos/la-modelo-jessica-cediel-se-somete-amputacion-de-gluteos-y-comparte-espeluznante-video
"
La 64 Legislatura del Congreso de Oaxaca aprobó aplazar el inicio del proceso electoral ordinario para elegir diputados y concejales a los ayuntamientos que se rigen electoralmente por partidos políticos hasta los primeros cinco días de diciembre de 2020.

Originalmente, el proceso electoral iniciaría en septiembre de este año. La iniciativa aprobada por los legisladores locales establece, por única ocasión, que éste iniciará hasta finales del 2020, como medida a causa de la pandemia por Covid-19 —que hasta el momento en la entidad ha dejado mil 512 contagios y 164 muertes.

Los diputados consideraron necesaria esta prórroga ante la situación imprevista y extraordinaria del contexto de pandemia que estamos viviendo, así como de las contingencias por desastres naturales en el segundo semestre del ejercicio, “situaciones que son hechos notorios que no necesitan de prueba”.

“Lo razonable es modificar el artículo séptimo transitorio del decreto número 633, aprobado el 1 junio del 2017 por la 63 Legislatura Constitucional del Estado Libre y Soberano de Oaxaca, y publicado con fecha 3 de junio de 2017 en el Periódico Oficial del Gobierno del Estado de Oaxaca, por el que se crea la Ley de Instituciones y Procedimientos Electorales del Estado de Oaxaca, en el sentido de que por esta única vez el proceso electoral dará inicio en los primeros cinco días del mes de diciembre del año 2020”, se expresa en la iniciativa.

De acuerdo con este documento, indicaron que al tratarse de una elección intermedia para elegir legisladores al Congreso del estado y concejales a los ayuntamientos, al iniciar el proceso electoral en los primeros días de diciembre no se pondrían en riesgo las diferentes etapas del proceso electoral, sobre todo la jornada electoral.

Y mencionaron que por esta razón el Instituto Estatal Electoral y de Participación Ciudadana de Oaxaca (IEEPCO) estaría a tiempo de establecer los topes de precampañas, y podría garantizar que los procedimientos internos de los partidos políticos, en éstas así como en la elección de candidatos, se realicen sin contratiempos y en condiciones de equidad. Asimismo, se estarían garantizando los procedimientos para que los candidatos independientes obtengan el respaldo popular.

“Estamos conscientes que el cambio de fecha de inicio del proceso electoral por tres meses va a obligar al IEEPCO a modificar y hacer ajustes a su calendario integral electoral”, explican.

Sin embargo, advierten que debido a que todos los procesos electorales se instrumentan en un escenario de incertidumbre, siempre ha existido una disposición expresa que faculta al Consejo General del IEEPCO a hacer estas modificaciones y ajustes de manera válida y legal; como en efecto lo ha hecho en casi todos los procesos electorales.
","Por pandemia, Congreso de Oaxaca aplaza hasta diciembre inicio del proceso electoral intermedio ",https://oaxaca.eluniversal.com.mx/politica/02-06-2020/por-pandemia-congreso-de-oaxaca-aplaza-hasta-diciembre-inicio-del-proceso
"
El presidente Andrés Manuel López Obrador solicitó a los opositores a Tren Maya respetar la decisión del pueblo que ya votó en favor del proyecto y que no solo traerá justicia al sureste mexicano, sino que ademas protege el medio ambiente.
En la Tercera Región Naval Militar, en su conferencia, dijo que la oposición tienen todo su derecho de manifestarse, de expresarse, pero es una obra necesaria para el sureste, es de justicia, y además para proteger el medio ambiente, muy contrario a lo que ellos sostienen”.
“A la par que se construye el Tren Maya, se están sembrando miles de hectáreas de árboles frutales y maderables, cerca de 300 mil hectáreas, en Campeche, Yucatán, Quintana Roo, Chiapas, Tabasco”.
Aseguró que, a deferencia del nuevo aeropuerto en Santa Lucía, Estado de México, donde sus opositores presentaron 80 amparos, en esta obra no existe ningún impedimento legal que lo detenga.
“Estamos siendo respetuosos de la legalidad, no hay ningún amparo, se presentaron unos en el caso de Chiapas que ni siquiera correspondían a la ruta del Tren Maya y ya el Poder Judicial los desechó”.
fml
 
",AMLO pide a opositores a Tren Maya respetar decisión del pueblo,http://www.eluniversal.com.mx/nacion/amlo-pide-opositores-tren-maya-respetar-decision-del-pueblo
